seriesId,frequencyCode,spanishTitle,englishTitle,firstObservation,lastObservation,updatedAt,createdAt,frequency,search_text
F089.ECB.MSRES.COMEA2.T,QUARTERLY,"Banca de empresas: créditos comerciales, Estándares de aprobación, Pymes, Más restrictivos","Commercial portfolio, Approval standards, SMEs, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Estándares de aprobación, Pymes, Más restrictivos Commercial portfolio, Approval standards, SMEs, More restrictive"
F089.ECB.MSRES.CONSCC1.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Tamaño máximo del crédito en cuotas o de la línea de crédito en relación al ingreso, Más restrictivos","Households portfolio, Credit conditions, Consumer: Maximum size of installment credit or line of credit in relation to income, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Tamaño máximo del crédito en cuotas o de la línea de crédito en relación al ingreso, Más restrictivos Households portfolio, Credit conditions, Consumer: Maximum size of installment credit or line of credit in relation to income, More restrictive"
F089.ECB.MSRES.CONSCC10.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Spread sobre el costo de fondos del banco o comisión, Más restrictivos","Households portfolio, Credit conditions, Mortgages for housing: Spread over the bank's cost of funds or comission, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Spread sobre el costo de fondos del banco o comisión, Más restrictivos Households portfolio, Credit conditions, Mortgages for housing: Spread over the bank's cost of funds or comission, More restrictive"
F089.ECB.MSRES.CONSCC11.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Estándar mínimo requerido de credit scoring, Más restrictivos","Households portfolio, Credit conditions, Mortgages for housing: Minimum required credit scoring standard, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Estándar mínimo requerido de credit scoring, Más restrictivos Households portfolio, Credit conditions, Mortgages for housing: Minimum required credit scoring standard, More restrictive"
F089.ECB.MSRES.CONSCC12.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: La posibilidad de que ciertos créditos sean otorgados a clientes que no cumplen con los requisitos de estándar mínimo requerido, Más restrictivos","Households portfolio, Credit conditions, Mortgages for housing: The possibility that certain loans may be granted to customers who do not meet the minimum standard requirements, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: La posibilidad de que ciertos créditos sean otorgados a clientes que no cumplen con los requisitos de estándar mínimo requerido, Más restrictivos Households portfolio, Credit conditions, Mortgages for housing: The possibility that certain loans may be granted to customers who do not meet the minimum standard requirements, More restrictive"
F089.ECB.MSRES.CONSCC2.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Plazo máximo del crédito en cuotas, Más restrictivos","Households portfolio, Credit conditions, Consumer: Maximum credit term in installments, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Plazo máximo del crédito en cuotas, Más restrictivos Households portfolio, Credit conditions, Consumer: Maximum credit term in installments, More restrictive"
F089.ECB.MSRES.CONSCC3.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Spread sobre el costo de fondos del banco, Más restrictivos","Households portfolio, Credit conditions, Consumer: Spread over the bank's cost of funds, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Spread sobre el costo de fondos del banco, Más restrictivos Households portfolio, Credit conditions, Consumer: Spread over the bank's cost of funds, More restrictive"
F089.ECB.MSRES.CONSCC4.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Estándar mínimo requerido de crédit scoring, Más restrictivos","Households portfolio, Credit conditions, Consumer: Minimum required credit scoring standard, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Estándar mínimo requerido de crédit scoring, Más restrictivos Households portfolio, Credit conditions, Consumer: Minimum required credit scoring standard, More restrictive"
F089.ECB.MSRES.CONSCC5.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Cupo máximo de la tarjeta de crédito, Más restrictivos","Households portfolio, Credit conditions, Consumer: Maximum credit card limit, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Cupo máximo de la tarjeta de crédito, Más restrictivos Households portfolio, Credit conditions, Consumer: Maximum credit card limit, More restrictive"
F089.ECB.MSRES.CONSCC6.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Porcentaje del total de la deuda pendiente en tarjeta de crédito requerido como pago mínimo mensual, Más restrictivos","Households portfolio, Credit conditions, Consumer: Percentage of the total outstanding credit card debt required as minimum monthly payment, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Porcentaje del total de la deuda pendiente en tarjeta de crédito requerido como pago mínimo mensual, Más restrictivos Households portfolio, Credit conditions, Consumer: Percentage of the total outstanding credit card debt required as minimum monthly payment, More restrictive"
F089.ECB.MSRES.CONSCC7.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: La posibilidad de que ciertos créditos sean otorgados a clientes que no cumplen con los requisitos de estándar mínimo requerido, Más restrictivos","Households portfolio, Credit conditions, Consumer: The possibility that certain loans may be granted to customers who do not meet the minimum standard requirements, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: La posibilidad de que ciertos créditos sean otorgados a clientes que no cumplen con los requisitos de estándar mínimo requerido, Más restrictivos Households portfolio, Credit conditions, Consumer: The possibility that certain loans may be granted to customers who do not meet the minimum standard requirements, More restrictive"
F089.ECB.MSRES.CONSCC8.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Porcentaje del total del ingreso de las personas que representa el dividendo, Más restrictivos","Households portfolio, Credit conditions, Mortgages for housing: Percentage of total income of individuals represented by the dividend, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Porcentaje del total del ingreso de las personas que representa el dividendo, Más restrictivos Households portfolio, Credit conditions, Mortgages for housing: Percentage of total income of individuals represented by the dividend, More restrictive"
F089.ECB.MSRES.CONSCC9.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Porcentaje máximo del crédito complementario al monto de crédito en letras o mutuos hipotecarias, Más restrictivos","Households portfolio, Credit conditions, Mortgages for housing: Maximum percentage of supplementary credit to the amount of credit in mortgage bills or mutual mortgages, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Hipotecarios: Porcentaje máximo del crédito complementario al monto de crédito en letras o mutuos hipotecarias, Más restrictivos Households portfolio, Credit conditions, Mortgages for housing: Maximum percentage of supplementary credit to the amount of credit in mortgage bills or mutual mortgages, More restrictive"
F089.ECB.MSRES.CONSEA1.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Estándares de aprobación, Consumo, Más restrictivos","Households portfolio, Approval standards, Consumer, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Estándares de aprobación, Consumo, Más restrictivos Households portfolio, Approval standards, Consumer, More restrictive"
F089.ECB.MSRES.CONSEA2.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Estándares de aprobación, Hipotecarios, Más restrictivos","Households portfolio, Approval standards, Mortgages for housing, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Estándares de aprobación, Hipotecarios, Más restrictivos Households portfolio, Approval standards, Mortgages for housing, More restrictive"
F089.ECB.MSRES.IMBCC1.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Porcentaje máximo a financiar del costo directo del proyecto inmobiliario, Más restrictivos","Commercial real estate and construction credits, Credit conditions, Commercial real estate: Maximum percentage to be financed of the direct cost of the Commercial real estate project, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Porcentaje máximo a financiar del costo directo del proyecto inmobiliario, Más restrictivos Commercial real estate and construction credits, Credit conditions, Commercial real estate: Maximum percentage to be financed of the direct cost of the Commercial real estate project, More restrictive"
F089.ECB.MSRES.IMBCC2.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Porcentaje máximo a financiar del costo total del proyecto inmobiliario, Más restrictivos","Commercial real estate and construction credits, Credit conditions, Commercial real estate: Maximum percentage of the total cost of the Commercial real estate project to be financed, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Porcentaje máximo a financiar del costo total del proyecto inmobiliario, Más restrictivos Commercial real estate and construction credits, Credit conditions, Commercial real estate: Maximum percentage of the total cost of the Commercial real estate project to be financed, More restrictive"
F089.ECB.MSRES.IMBCC3.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Porcentaje del valor del terreno dado como anticipo, Más restrictivos","Commercial real estate and construction credits, Credit conditions, Commercial real estate: Percentage of land value given as an advance payment, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Porcentaje del valor del terreno dado como anticipo, Más restrictivos Commercial real estate and construction credits, Credit conditions, Commercial real estate: Percentage of land value given as an advance payment, More restrictive"
F089.ECB.MSRES.IMBCC4.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Plazo máximo del crédito, Más restrictivos","Commercial real estate and construction credits, Credit conditions, Commercial real estate: Maximum credit term, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Plazo máximo del crédito, Más restrictivos Commercial real estate and construction credits, Credit conditions, Commercial real estate: Maximum credit term, More restrictive"
F089.ECB.MSRES.IMBCC5.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Spread del crédito sobre costo de fondo, Más restrictivos","Commercial real estate and construction credits, Credit conditions, Commercial real estate: Credit spread over cost of funds, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Spread del crédito sobre costo de fondo, Más restrictivos Commercial real estate and construction credits, Credit conditions, Commercial real estate: Credit spread over cost of funds, More restrictive"
F089.ECB.MSRES.IMBCC6.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Requerimiento de garantías u otras condiciones contractuales, Más restrictivos","Commercial real estate and construction credits, Credit conditions, Commercial real estate: Requirement of guarantees or other contractual conditions, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Condiciones crediticias, Inmobiliarios: Requerimiento de garantías u otras condiciones contractuales, Más restrictivos Commercial real estate and construction credits, Credit conditions, Commercial real estate: Requirement of guarantees or other contractual conditions, More restrictive"
F089.ECB.MSRES.IMBEA1.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Estándares de aprobación, Inmobiliarios, Más restrictivos","Commercial real estate and construction credits, Approval standards, Commercial real estate, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Estándares de aprobación, Inmobiliarios, Más restrictivos Commercial real estate and construction credits, Approval standards, Commercial real estate, More restrictive"
F089.ECB.MSRES.IMBEA2.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Estándares de aprobación, Construcción, Más restrictivos","Commercial real estate and construction credits, Approval standards, Construction, More restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Estándares de aprobación, Construcción, Más restrictivos Commercial real estate and construction credits, Approval standards, Construction, More restrictive"
F089.ECB.RIMP.COMFCD1.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Necesidades de capital de trabajo de los clientes, Relativamente importante","Commercial portfolio, Factors explaining changes in demand standards, Large firms: Customers' working capital needs, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Necesidades de capital de trabajo de los clientes, Relativamente importante Commercial portfolio, Factors explaining changes in demand standards, Large firms: Customers' working capital needs, Relatively important"
F089.ECB.RIMP.COMFCD2.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Inversión en activo fijo físico (plantas y equipos) de los clientes, Relativamente importante","Commercial portfolio, Factors explaining changes in demand standards, Large firms: Investment in customers' physical fixed assets (plant and equipment), Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Inversión en activo fijo físico (plantas y equipos) de los clientes, Relativamente importante Commercial portfolio, Factors explaining changes in demand standards, Large firms: Investment in customers' physical fixed assets (plant and equipment), Relatively important"
F089.ECB.RIMP.COMFCD3.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Necesidades de financiamiento de los clientes para adquisiciones o fusiones con otras empresas, Relativamente importante","Commercial portfolio, Factors explaining changes in demand standards, Large firms: Customer financing needs for acquisitions or mergers with other companies, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Necesidades de financiamiento de los clientes para adquisiciones o fusiones con otras empresas, Relativamente importante Commercial portfolio, Factors explaining changes in demand standards, Large firms: Customer financing needs for acquisitions or mergers with other companies, Relatively important"
F089.ECB.RIMP.COMFCD4.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (bonos, efectos de comercio, recursos propios, etc), Relativamente importante","Commercial portfolio, Factors explaining changes in demand standards, Large firms: Substitution of financing between banks or other non-bank sources (bonds, commercial paper, own resources, etc.), Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Grandes empresas: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (bonos, efectos de comercio, recursos propios, etc), Relativamente importante Commercial portfolio, Factors explaining changes in demand standards, Large firms: Substitution of financing between banks or other non-bank sources (bonds, commercial paper, own resources, etc.), Relatively important"
F089.ECB.RIMP.COMFCD5.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Necesidades de capital de trabajo de los clientes, Relativamente importante","Commercial portfolio, Factors explaining changes in demand standards, SMEs:  Customers' working capital needs, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Necesidades de capital de trabajo de los clientes, Relativamente importante Commercial portfolio, Factors explaining changes in demand standards, SMEs:  Customers' working capital needs, Relatively important"
F089.ECB.RIMP.COMFCD6.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Inversión en activo fijo físico (plantas y equipos) de los clientes, Relativamente importante","Commercial portfolio, Factors explaining changes in demand standards, SMEs: Investment in customers' physical fixed assets (plant and equipment), Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Inversión en activo fijo físico (plantas y equipos) de los clientes, Relativamente importante Commercial portfolio, Factors explaining changes in demand standards, SMEs: Investment in customers' physical fixed assets (plant and equipment), Relatively important"
F089.ECB.RIMP.COMFCD7.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (proveedores, recursos propios, factoraje, etc.), Relativamente importante","Commercial portfolio, Factors explaining changes in demand standards, SMEs: Substitution of financing between banks or other non-bank sources (suppliers, own resources, factoring, etc.), Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en la demanda, Pymes: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (proveedores, recursos propios, factoraje, etc.), Relativamente importante Commercial portfolio, Factors explaining changes in demand standards, SMEs: Substitution of financing between banks or other non-bank sources (suppliers, own resources, factoring, etc.), Relatively important"
F089.ECB.RIMP.COMFCEA1.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Entorno económico o sus perspectivas, Relativamente importante","Commercial portfolio, Factors explaining changes in approval standards, Economic enviroment or its outlook, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Entorno económico o sus perspectivas, Relativamente importante Commercial portfolio, Factors explaining changes in approval standards, Economic enviroment or its outlook, Relatively important"
F089.ECB.RIMP.COMFCEA10.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Cambios normativos, Relativamente importante","Commercial portfolio, Factors explaining changes in approval standards, SMEs: Regulatory changes, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Cambios normativos, Relativamente importante Commercial portfolio, Factors explaining changes in approval standards, SMEs: Regulatory changes, Relatively important"
F089.ECB.RIMP.COMFCEA11.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Otros, Relativamente importante","Commercial portfolio, Factors explaining changes in approval standards, SMEs: Others, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Otros, Relativamente importante Commercial portfolio, Factors explaining changes in approval standards, SMEs: Others, Relatively important"
F089.ECB.RIMP.COMFCEA2.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Posición de capital de su banco, actual o esperada, Relativamente importante","Commercial portfolio, Factors explaining changes in approval standards, Capital position of your bank, current or expected, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Posición de capital de su banco, actual o esperada, Relativamente importante Commercial portfolio, Factors explaining changes in approval standards, Capital position of your bank, current or expected, Relatively important"
F089.ECB.RIMP.COMFCEA3.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Condiciones de fondeo de su banco, Relativamente importante","Commercial portfolio, Factors explaining changes in approval standards, Funding conditions of your bank, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Condiciones de fondeo de su banco, Relativamente importante Commercial portfolio, Factors explaining changes in approval standards, Funding conditions of your bank, Relatively important"
F089.ECB.RIMP.COMFCEA4.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Riesgo de la cartera de clientes (flujos, morosidad, provisiones, etc), Relativamente importante","Commercial portfolio, Factors explaining changes in approval standards, Large firms: Portfolio risk (flows, delinquency rate, loan loss provisions, etc), Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Riesgo de la cartera de clientes (flujos, morosidad, provisiones, etc), Relativamente importante Commercial portfolio, Factors explaining changes in approval standards, Large firms: Portfolio risk (flows, delinquency rate, loan loss provisions, etc), Relatively important"
F089.ECB.RIMP.COMFCEA5.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Competencia de otros bancos o instituciones no bancarias, Relativamente importante","Commercial portfolio, Factors explaining changes in approval standards, Large firms: Competition from other banks or non-banking institutions, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Competencia de otros bancos o instituciones no bancarias, Relativamente importante Commercial portfolio, Factors explaining changes in approval standards, Large firms: Competition from other banks or non-banking institutions, Relatively important"
F089.ECB.RIMP.COMFCEA6.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Cambios normativos, Relativamente importante","Commercial portfolio, Factors explaining changes in approval standards, Large firms: Regulatory changes, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Cambios normativos, Relativamente importante Commercial portfolio, Factors explaining changes in approval standards, Large firms: Regulatory changes, Relatively important"
F089.ECB.RIMP.COMFCEA7.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Otros, Relativamente importante","Commercial portfolio, Factors explaining changes in approval standards, Large firms: Others, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Grandes empresas: Otros, Relativamente importante Commercial portfolio, Factors explaining changes in approval standards, Large firms: Others, Relatively important"
F089.ECB.RIMP.COMFCEA8.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Riesgo de la cartera de clientes (flujos, morosidad, provisiones, etc), Relativamente importante","Commercial portfolio, Factors explaining changes in approval standards, SMEs: Portfolio risk (flows, delinquency rate, loan loss provisions, etc), Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Riesgo de la cartera de clientes (flujos, morosidad, provisiones, etc), Relativamente importante Commercial portfolio, Factors explaining changes in approval standards, SMEs: Portfolio risk (flows, delinquency rate, loan loss provisions, etc), Relatively important"
F089.ECB.RIMP.COMFCEA9.T,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Competencia de otros bancos o instituciones no bancarias, Relativamente importante","Commercial portfolio, Factors explaining changes in approval standards, SMEs: Competition from other banks or non-banking institutions, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Factores que explican cambios en estándares de aprobación, Pymes: Competencia de otros bancos o instituciones no bancarias, Relativamente importante Commercial portfolio, Factors explaining changes in approval standards, SMEs: Competition from other banks or non-banking institutions, Relatively important"
F089.ECB.RIMP.CONSFCD1.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de ingreso y/o empleo de los clientes, Relativamente importante","Households portfolio, Factors explaining changes in demand standards, Consumer: Conditions of income and/or employment of customers, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de ingreso y/o empleo de los clientes, Relativamente importante Households portfolio, Factors explaining changes in demand standards, Consumer: Conditions of income and/or employment of customers, Relatively important"
F089.ECB.RIMP.CONSFCD2.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (comercio), Relativamente importante","Households portfolio, Factors explaining changes in demand standards, Consumer: Substitution of financing between banks or other non-bank sources (trade), Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Sustitución de financiamiento entre bancos u otras fuentes no bancarias (comercio), Relativamente importante Households portfolio, Factors explaining changes in demand standards, Consumer: Substitution of financing between banks or other non-bank sources (trade), Relatively important"
F089.ECB.RIMP.CONSFCD3.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de la tasa de interés, Relativamente importante","Households portfolio, Factors explaining changes in demand standards, Consumer: Interest rate conditions, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Consumo: Condiciones de la tasa de interés, Relativamente importante Households portfolio, Factors explaining changes in demand standards, Consumer: Interest rate conditions, Relatively important"
F089.ECB.RIMP.CONSFCD4.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de ingreso y/o empleo de los clientes, Relativamente importante","Households portfolio, Factors explaining changes in demand standards, Mortgages for housing:  Conditions of income and/or employment of customers, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Condiciones de ingreso y/o empleo de los clientes, Relativamente importante Households portfolio, Factors explaining changes in demand standards, Mortgages for housing:  Conditions of income and/or employment of customers, Relatively important"
F089.ECB.RIMP.CONSFCD5.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Sustitución de financiamiento entre bancos u otras fuentes no bancarias, Relativamente importante","Households portfolio, Factors explaining changes in demand standards, Mortgages for housing: Substitution of financing between banks or other non-bank sources, Relatively important",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Factores que explican cambios en la demanda, Hipotecarios: Sustitución de financiamiento entre bancos u otras fuentes no bancarias, Relativamente importante Households portfolio, Factors explaining changes in demand standards, Mortgages for housing: Substitution of financing between banks or other non-bank sources, Relatively important"
