Periodo,target_key,variable,observed,fitted,model_key,modelo,corte,tipo,fit_timestamp,estimation_end
2021-08-01,total,IMACEC total,17.966595780594965,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2021-09-01,total,IMACEC total,13.463442930231295,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2021-10-01,total,IMACEC total,13.261557495479682,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2021-11-01,total,IMACEC total,13.33203729920507,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2021-12-01,total,IMACEC total,8.751161872273826,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-01-01,total,IMACEC total,7.209596697608389,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-02-01,total,IMACEC total,5.005438687016195,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-03-01,total,IMACEC total,5.669655027882148,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-04-01,total,IMACEC total,5.904856300445971,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-05-01,total,IMACEC total,5.588591818479638,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-06-01,total,IMACEC total,2.7970632563766307,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-07-01,total,IMACEC total,-0.43808421788794627,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-08-01,total,IMACEC total,0.6349071225385083,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-09-01,total,IMACEC total,0.17856372039597446,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-10-01,total,IMACEC total,-1.8790917978623423,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-11-01,total,IMACEC total,-2.866486420366976,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2022-12-01,total,IMACEC total,-1.2635246838221925,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-01-01,total,IMACEC total,1.359126237823327,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-02-01,total,IMACEC total,0.16342433643201648,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-03-01,total,IMACEC total,-1.4905514158231825,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-04-01,total,IMACEC total,-0.497119351657882,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-05-01,total,IMACEC total,-0.599359494821039,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-06-01,total,IMACEC total,0.02746104306026176,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-07-01,total,IMACEC total,2.915341321974929,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-08-01,total,IMACEC total,0.418336336923697,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-09-01,total,IMACEC total,0.9023618496374564,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-10-01,total,IMACEC total,2.3886867770460896,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-11-01,total,IMACEC total,2.281348596189936,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2023-12-01,total,IMACEC total,0.5421059316974342,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-01-01,total,IMACEC total,3.744961609875319,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-02-01,total,IMACEC total,5.836527826096916,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-03-01,total,IMACEC total,1.184659965776258,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-04-01,total,IMACEC total,3.8954766293294307,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-05-01,total,IMACEC total,0.3278935451245246,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-06-01,total,IMACEC total,-0.7129540412657787,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-07-01,total,IMACEC total,4.491494430948828,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-08-01,total,IMACEC total,2.2341186703822347,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-09-01,total,IMACEC total,0.5088925620504003,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-10-01,total,IMACEC total,2.893919855317506,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-11-01,total,IMACEC total,2.431240856349004,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2024-12-01,total,IMACEC total,6.790041427242954,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-01-01,total,IMACEC total,3.3277451570978167,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-02-01,total,IMACEC total,0.31195371691388196,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-03-01,total,IMACEC total,4.927883606216077,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-04-01,total,IMACEC total,3.8776905480138346,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-05-01,total,IMACEC total,3.933046812718355,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-06-01,total,IMACEC total,3.375601478984036,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-07-01,total,IMACEC total,1.5968501075468655,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-08-01,total,IMACEC total,0.2696093831863422,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-09-01,total,IMACEC total,3.2961209339912534,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-10-01,total,IMACEC total,2.0572659006846905,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-11-01,total,IMACEC total,1.3711953861016202,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2025-12-01,total,IMACEC total,1.2666989233431902,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2026-01-01,total,IMACEC total,-0.8658742743165249,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2026-02-01,total,IMACEC total,-0.220585400383988,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2026-03-01,total,IMACEC total,0.09162416465238188,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2026-04-01,total,IMACEC total,-1.070155907885062,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2026-05-01,total,IMACEC total,-1.387178647812548,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2026-06-01,total,IMACEC total,2.015280488360527,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2026-07-01,total,IMACEC total,-1.487117150040529,NA,actual,IMACEC efectivo,oficial,Efectivo,NA,NA
2019-02-01,total,IMACEC total,0.4024410183006255,1.9217154094696043,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2019-03-01,total,IMACEC total,1.347042473024107,0.5416331350084116,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2019-04-01,total,IMACEC total,1.7820940125048201,1.3753940947042405,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2019-05-01,total,IMACEC total,1.8589031828119662,1.7593962442465259,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2019-06-01,total,IMACEC total,0.880313809166644,1.8271925484216802,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2019-07-01,total,IMACEC total,2.7653306128001987,0.9634318467641655,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2019-08-01,total,IMACEC total,3.1909427561596093,2.6272588622543704,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2019-09-01,total,IMACEC total,2.7842901635932282,3.0029292440128024,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2019-10-01,total,IMACEC total,-4.534436503098838,2.6439936800820916,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2019-11-01,total,IMACEC total,-4.988669054665129,-3.8159461589465518,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2019-12-01,total,IMACEC total,0.9258849701172522,-4.2168786011158925,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-01-01,total,IMACEC total,0.9300521010913165,1.0036556413588444,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-02-01,total,IMACEC total,2.7210597729153907,1.0073337969478924,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-03-01,total,IMACEC total,-4.349724855185732,2.5881828077296576,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-04-01,total,IMACEC total,-15.088301570672291,-3.6529087635869275,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-05-01,total,IMACEC total,-15.97711767892427,-13.131409969889148,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-06-01,total,IMACEC total,-13.962357751796306,-13.915931492382692,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-07-01,total,IMACEC total,-11.717591602160715,-12.137585543412442,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-08-01,total,IMACEC total,-11.011337841146728,-10.156222535919758,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-09-01,total,IMACEC total,-4.9506576054560885,-9.532841309237034,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-10-01,total,IMACEC total,-1.3585290872647038,-4.183327454001434,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-11-01,total,IMACEC total,1.012732990849563,-1.0127029480771434,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2020-12-01,total,IMACEC total,0.5689922284684901,1.080312827044263,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-01-01,total,IMACEC total,-3.4287687132994904,0.6886410568506565,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-02-01,total,IMACEC total,-2.1666510508181247,-2.840018551680976,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-03-01,total,IMACEC total,6.6327425250128025,-1.7259990588488736,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-04-01,total,IMACEC total,15.285035960989358,6.040864728878178,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-05-01,total,IMACEC total,19.551829417289813,13.677889256710936,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-06-01,total,IMACEC total,20.382431879961494,17.444012831007516,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-07-01,total,IMACEC total,17.42490393209195,18.17715155627614,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-08-01,total,IMACEC total,17.966595780594965,15.566662944584564,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-09-01,total,IMACEC total,13.463442930231295,16.04479212087245,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-10-01,total,IMACEC total,13.261557495479682,12.070043804107145,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-11-01,total,IMACEC total,13.33203729920507,11.891847811516397,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2021-12-01,total,IMACEC total,8.751161872273826,11.954057443419257,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-01-01,total,IMACEC total,7.209596697608389,7.91070659623758,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-02-01,total,IMACEC total,5.005438687016195,6.550030246401792,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-03-01,total,IMACEC total,5.669655027882148,4.604510377632832,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-04-01,total,IMACEC total,5.904856300445971,5.190786897785095,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-05-01,total,IMACEC total,5.588591818479638,5.398389413908574,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-06-01,total,IMACEC total,2.7970632563766307,5.119235727786902,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-07-01,total,IMACEC total,-0.43808421788794627,2.655267965172507,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-08-01,total,IMACEC total,0.6349071225385083,-0.2002640154446279,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-09-01,total,IMACEC total,0.17856372039597446,0.7468214302380288,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-10-01,total,IMACEC total,-1.8790917978623423,0.3440258268450625,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-11-01,total,IMACEC total,-2.866486420366976,-1.4721823009824422,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2022-12-01,total,IMACEC total,-1.2635246838221925,-2.3437150346462485,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-01-01,total,IMACEC total,1.359126237823327,-0.9288464579209373,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-02-01,total,IMACEC total,0.16342433643201648,1.3860599382569432,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-03-01,total,IMACEC total,-1.4905514158231825,0.33066291358691136,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-04-01,total,IMACEC total,-0.497119351657882,-1.1292336423818843,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-05-01,total,IMACEC total,-0.599359494821039,-0.2523719065998475,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-06-01,total,IMACEC total,0.02746104306026176,-0.34261508742165403,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-07-01,total,IMACEC total,2.915341321974929,0.2106536912866721,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-08-01,total,IMACEC total,0.418336336923697,2.7596671623059392,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-09-01,total,IMACEC total,0.9023618496374564,0.5556632807842538,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-10-01,total,IMACEC total,2.3886867770460896,0.9828927477509612,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-11-01,total,IMACEC total,2.281348596189936,2.2948107971031346,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2023-12-01,total,IMACEC total,0.5421059316974342,2.2000677875141545,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-01-01,total,IMACEC total,3.744961609875319,0.6649096254767077,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-02-01,total,IMACEC total,5.836527826096916,3.491938962189463,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-03-01,total,IMACEC total,1.184659965776258,5.338078672205877,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-04-01,total,IMACEC total,3.8954766293294307,1.2320657159432584,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-05-01,total,IMACEC total,0.3278935451245246,3.6247923962395228,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-06-01,total,IMACEC total,-0.7129540412657787,0.47583313812358796,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-07-01,total,IMACEC total,4.491494430948828,-0.4428803343005123,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-08-01,total,IMACEC total,2.2341186703822347,4.150872863074562,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-09-01,total,IMACEC total,0.5088925620504003,2.1583798692170997,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-10-01,total,IMACEC total,2.893919855317506,0.6355935463904758,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-11-01,total,IMACEC total,2.431240856349004,2.740759312324262,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2024-12-01,total,IMACEC total,6.790041427242954,2.33237153747798,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2025-01-01,total,IMACEC total,3.3277451570978167,6.179706018002494,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2025-02-01,total,IMACEC total,0.31195371691388196,3.123679112144567,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2025-03-01,total,IMACEC total,4.927883606216077,0.4617637055604309,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2025-04-01,total,IMACEC total,3.8776905480138346,4.536055688860282,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2025-05-01,total,IMACEC total,3.933046812718355,3.609093351787743,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2025-06-01,total,IMACEC total,3.375601478984036,3.6579540561138106,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2025-07-01,total,IMACEC total,1.5968501075468655,3.1659199245674605,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
2025-08-01,total,IMACEC total,0.2696093831863422,1.5958890474248149,ar1,AR(1) de referencia,proxy,Ajuste,NA,NA
